timepoint,plant.group,plant.id,EG_METRIC_1,EG_METRIC_2,EG_METRIC_3,EG_METRIC_4,EG_METRIC_5,EG_METRIC_6
2021-09-03T10-12-00,G1,2,4.73465169765622,-0.481059312472015,1.76766281409244,0.184154623120513,4.25359238518421,1.77149159263941
2021-09-03T10-14-00,G1,2,4.72457497552165,-0.470870350567675,1.75358266289129,0.183040473204276,4.25370462495398,1.76594329101217
2021-09-03T10-16-00,G1,2,4.74509273718486,-0.418828059655945,1.76580855508867,0.182467025559531,4.32626467752891,1.77758806330344
2021-09-03T10-18-00,G1,2,4.73471652430031,-0.5020621297639,1.7847956980192,0.18374204131378,4.23265439453641,1.76524108547618
2021-09-03T10-20-00,G1,2,4.7292234269585,-0.479624338833851,1.77334418141194,0.182306122803066,4.24959908812465,1.76145043164026
2021-09-03T10-22-00,G1,2,4.75317881960441,-0.485779559352662,1.77933236610244,0.182279285849132,4.26739926025175,1.76487628129601
2021-09-03T10-24-00,G1,2,4.74033144934814,-0.535566701743604,1.77178396513902,0.183217225256691,4.20476474760454,1.75703907580436
2021-09-03T10-26-00,G1,2,4.76292811855594,-0.528168865397232,1.77141403315193,0.181611523571613,4.23475925315871,1.75500946848981
2021-09-03T10-28-00,G1,2,4.74815322356556,-0.549067132814548,1.77294028395097,0.181953058357014,4.19908609075101,1.74958250993527
2021-09-03T10-30-00,G1,2,4.74814988954328,-0.48153627357601,1.77507856722452,0.182661705018902,4.26661361596727,1.76663124828796
2021-09-03T10-32-00,G1,2,4.75443961391121,-0.477609177734127,1.76839591777168,0.180433396814947,4.27683043617708,1.75753307131015
2021-09-03T10-34-00,G1,2,4.75410194098178,-0.568387614837047,1.78172070321698,0.18210202089871,4.18571432614474,1.7476529697225
2021-09-03T10-36-00,G1,2,4.74186517981594,-0.496747366065522,1.76668328419381,0.183234310952423,4.24511781375042,1.7651951175122
2021-09-03T10-38-00,G1,2,4.7537201470224,-0.55089454538782,1.7690508006591,0.182219245907981,4.20282560163458,1.75166134986682
2021-09-03T10-40-00,G1,2,4.75874757429767,-0.535253249022521,1.76975348094625,0.182401200878578,4.22349432527515,1.75670486944792
2021-09-03T10-42-00,G1,2,4.75166219221409,-0.513819388232102,1.77559030885975,0.181809582375707,4.23784280398199,1.75661647267493
2021-09-03T10-44-00,G1,2,4.76334878447845,-0.489567228566988,1.78065007101027,0.180227761140181,4.27378155591146,1.7558951168832
2021-09-03T10-46-00,G1,2,4.77811174840429,-0.498014447364263,1.76668863266178,0.179330996984563,4.28009730104002,1.75267444513082
2021-09-03T10-48-00,G1,2,4.77579051168481,-0.52436822592466,1.77514205239715,0.179436968705567,4.25142228576015,1.74746930067986
2021-09-03T10-50-00,G1,2,4.77301578621574,-0.629827329773111,1.77059188303132,0.178581567533757,4.14318845644263,1.72154552895731
2021-09-03T10-52-00,G1,2,4.76247428297059,-0.593147102941463,1.79513295023344,0.180234867890609,4.16932718002913,1.73503977545887
2021-09-03T10-54-00,G1,2,4.75408262955169,-0.470702383850236,1.78822247187711,0.180032630646868,4.28338024570145,1.75683920237463
2021-09-03T10-56-00,G1,2,4.77397097953104,-0.540888421433417,1.76624935118467,0.180180316800595,4.23308255809762,1.7475180956225
2021-09-03T10-58-00,G1,2,4.7536043973715,-0.494138869576101,1.78139664830033,0.178473900684509,4.2594655277954,1.74426260898162
2021-09-03T11-00-00,G1,2,4.76146303387281,-0.556600576641671,1.78431322754795,0.17927717629611,4.20486245723114,1.73735837292678
2021-09-03T11-02-00,G1,2,4.76781756825489,-0.453132712664459,1.75618347755523,0.179567846297547,4.31468485559044,1.76077620260582
2021-09-03T11-04-00,G1,2,4.78339156584721,-0.592758987897814,1.76460172214229,0.178443967275534,4.1906325779494,1.73034635196755
2021-09-03T11-06-00,G1,2,4.76551231693598,-0.654635441710863,1.76700242709366,0.178523540150846,4.11087687522512,1.71479307579925
2021-09-03T11-08-00,G1,2,4.77507195663754,-0.604116172046411,1.77029708019276,0.176774404389127,4.17095578459113,1.71806317886386
2021-09-03T11-10-00,G1,2,4.78689027990307,-0.557556221484003,1.76733789355548,0.178173828112009,4.22933405841907,1.73673595224386
2021-09-03T11-12-00,G1,2,4.78366443423621,-0.549761253447077,1.77384175914462,0.178222395009904,4.23390318078913,1.73789261120735
2021-09-03T11-14-00,G1,2,4.77624436388722,-0.520783138150621,1.79561326007695,0.17863861160228,4.2554612257366,1.74428530315872
2021-09-03T11-16-00,G1,2,4.76047981976312,-0.599655208077074,1.77107905416295,0.179324945919285,4.16082461168604,1.72878965193363
2021-09-03T11-18-00,G1,2,4.79942532303524,-0.616204674116182,1.76456555171003,0.178044301634284,4.18322064891906,1.72686563795523
2021-09-03T11-20-00,G1,2,4.79227150684635,-0.566663404590194,1.78082611449194,0.177465398708232,4.22560810225616,1.73244861399239
2021-09-03T11-22-00,G1,2,4.79119832918555,-0.622750115310248,1.7662209109438,0.17801085740731,4.1684482138753,1.72374392981161
2021-09-03T11-24-00,G1,2,4.77928364060068,-0.583705011094163,1.77020916114089,0.17957834453956,4.19557862950652,1.7370074485991
2021-09-03T11-26-00,G1,2,4.81766271455678,-0.595862967001033,1.7805882314025,0.17587167520736,4.22179974755575,1.72371832554795
2021-09-03T11-28-00,G1,2,4.78722898045639,-0.687748559452199,1.76792384310762,0.176998182136571,4.09948042100419,1.70488699488369
2021-09-03T11-30-00,G1,2,4.79921810520002,-0.572535329553004,1.79819282768071,0.175804319067159,4.22668277564702,1.7243581504652
2021-09-03T11-32-00,G1,2,4.80148437914084,-0.614596788845504,1.79477732607933,0.175987843202106,4.18688759029534,1.7173167340696
2021-09-03T11-34-00,G1,2,4.81310313021462,-0.58501367694151,1.7817003935578,0.176546280074799,4.22808945327311,1.72834929102862
2021-09-03T11-36-00,G1,2,4.80656166525224,-0.660084020247444,1.76662602571991,0.175749522155067,4.14647764500479,1.70804313977629
2021-09-03T11-38-00,G1,2,4.79924741359935,-0.619563430326703,1.77058408229718,0.175963645590111,4.17968398327265,1.71575502460509
2021-09-03T11-40-00,G1,2,4.81109066845227,-0.672490848446889,1.7864128514538,0.175875096742458,4.13859982000538,1.70709544771337
2021-09-03T11-42-00,G1,2,4.79875412533631,-0.679133650826113,1.78298480543224,0.174099910009261,4.1196204745102,1.69442364494835
2021-09-03T11-44-00,G1,2,4.80492514195521,-0.712608734830496,1.79669819498426,0.175115556075987,4.09231640712471,1.69404106180488
2021-09-03T11-46-00,G1,2,4.80904769938371,-0.677482258755087,1.77941369330872,0.175566536867631,4.13156544062862,1.70414577246388
2021-09-03T11-48-00,G1,2,4.80407527708856,-0.537656575581592,1.77354644271636,0.175187899988813,4.26641870150696,1.72922324024546
2021-09-03T11-50-00,G1,2,4.81852823928018,-0.643063297200592,1.78255000798667,0.175674568375908,4.17546494207959,1.71346583029546
2021-09-03T11-52-00,G1,2,4.80291708264303,-0.564005587202671,1.79051237394569,0.172549031181058,4.23891149544036,1.71052745499336
2021-09-03T11-54-00,G1,2,4.81095364269979,-0.541122989941614,1.75819467108792,0.174977298393712,4.26983065275818,1.7288526225202
2021-09-03T11-56-00,G1,2,4.80865204030654,-0.652684085686242,1.78463641997612,0.175313371945607,4.1559679546203,1.70776045065209
2021-09-03T11-58-00,G1,2,4.81629649967796,-0.629082568339596,1.77886070722144,0.173766320061244,4.18721393133837,1.70627438657389
2021-09-03T12-00-00,G1,2,4.80469551824404,-0.687066606643175,1.77758219994353,0.173174914926968,4.11762891160087,1.68940035695501
2021-09-03T12-02-00,G1,2,4.83420723152191,-0.815183177752059,1.77787054017844,0.172509673550297,4.01902405376985,1.66635317850546
2021-09-03T12-04-00,G1,2,4.83104144164765,-0.761984630263427,1.78202301203821,0.174911403348642,4.06905681138422,1.68836837902005
2021-09-03T12-06-00,G1,2,4.82830432832303,-0.753129908366808,1.7759856471587,0.172724664168357,4.07517441995622,1.67865820483303
2021-09-03T12-08-00,G1,2,4.81800119808563,-0.736144455959981,1.77889287229367,0.173720297649134,4.08185674212565,1.6849728366708
2021-09-03T12-10-00,G1,2,4.83489209829937,-0.561634077416535,1.78405405762581,0.173125457594844,4.27325802088284,1.72027889215079
2021-09-03T12-12-00,G1,2,4.84376383925747,-0.63524373651325,1.77681277728287,0.172478829948021,4.20852010274422,1.70409817028895
2021-09-03T12-14-00,G1,2,4.85529646511379,-0.741978978535764,1.77840479322002,0.170894770090186,4.11331748657802,1.67713734776654
2021-09-03T12-16-00,G1,2,4.82951848263702,-0.765437710354851,1.75929462448177,0.171130558205743,4.06408077228217,1.66846894548515
2021-09-03T12-18-00,G1,2,4.82915413276478,-0.758573410741639,1.7887726957516,0.170267200755114,4.07058072202314,1.6654521481802
2021-09-03T12-20-00,G1,2,4.82477013828767,-0.718886645161233,1.79517276953122,0.171214471994484,4.10588349312644,1.67724905859771
2021-09-03T12-22-00,G1,2,4.83836756713466,-0.726568450130933,1.7900738514351,0.170880618306122,4.11179911700373,1.67676291493135
2021-09-03T12-24-00,G1,2,4.83789968144387,-0.811979014936025,1.77701246556419,0.171733719837123,4.02592066650784,1.66385273248718
2021-09-03T12-26-00,G1,2,4.83617386155027,-0.65765637351562,1.78088230133315,0.171953365913878,4.17851748803465,1.69547032717632
2021-09-03T12-28-00,G1,2,4.84372150089468,-0.780873514669795,1.77613219362026,0.170708080809366,4.06284798622488,1.66611000129181
2021-09-03T12-30-00,G1,2,4.85326367330464,-0.793115878479286,1.77990007883908,0.17221761109348,4.06014779482535,1.67311761443247
2021-09-03T12-32-00,G1,2,4.8237407322109,-0.816087219464277,1.76082716170329,0.169660583254194,4.00765351274662,1.6498336188203
2021-09-03T12-34-00,G1,2,4.841133206385,-0.76053414951956,1.76220477068163,0.172760051779306,4.08059905686544,1.67992007026962
2021-09-03T12-36-00,G1,2,4.84187650900943,-0.7016609247272,1.7714970130439,0.170547922899914,4.14021558428223,1.68078273135602
2021-09-03T12-38-00,G1,2,4.8389104851162,-0.717906598747591,1.7645357926683,0.171557781581752,4.12100388636861,1.68198968518248
2021-09-03T12-40-00,G1,2,4.85127197898235,-0.729805167145378,1.78518254876303,0.169607483094731,4.12146681183697,1.67233077784105
2021-09-03T12-42-00,G1,2,4.86263317542496,-0.674305928931161,1.7917803129596,0.16947980993046,4.1883272464938,1.68506449895106
2021-09-03T12-44-00,G1,2,4.83738056786899,-0.728596233059238,1.7810704665648,0.168407206810623,4.10878433480975,1.66379290101507
2021-09-03T12-46-00,G1,2,4.85601776916952,-0.768980393764346,1.78567615496666,0.168827150071052,4.08703737540517,1.6615432254363
2021-09-03T12-48-00,G1,2,4.86384869818572,-0.749991530284077,1.80897984510775,0.169425628226898,4.11385716790164,1.66989957471482
2021-09-03T12-50-00,G1,2,4.86933275110539,-0.730602365485244,1.78397596420563,0.167314608612778,4.13873038562014,1.66431912018792
2021-09-03T12-52-00,G1,2,4.84589743663181,-0.763975598775126,1.79444947043058,0.168647902580234,4.08192183785669,1.65962388047251
2021-09-03T12-54-00,G1,2,4.84691890214694,-0.838299184968318,1.77438504519735,0.170761699097765,4.00861971717862,1.65553243892455
2021-09-03T12-56-00,G1,2,4.85553882759741,-0.751719890148011,1.77642469671847,0.169088713414018,4.1038189374494,1.66620735455997
2021-09-03T12-58-00,G1,2,4.87013619787437,-0.754149358746733,1.78931971546121,0.169568261156098,4.11598683912764,1.67103867360602
2021-09-03T13-00-00,G1,2,4.84898921269358,-0.758967219543445,1.76570576884311,0.168996957265706,4.09002199315014,1.66298918495856
2021-09-03T13-02-00,G1,2,4.86940098275368,-0.733444749293519,1.78822289271396,0.167423640382673,4.13595623346016,1.66430944860539
2021-09-03T13-04-00,G1,2,4.87536472508299,-0.711165117296085,1.79307198785113,0.167585188213083,4.16419960778691,1.67076586262279
2021-09-03T13-06-00,G1,2,4.84467733930312,-0.800013711774244,1.78271326036222,0.168233240864961,4.04466362752888,1.65009892983058
2021-09-03T13-08-00,G1,2,4.86802880787373,-0.713457145745544,1.78893150203251,0.170332313526759,4.15457166212819,1.68257590005943
2021-09-03T13-10-00,G1,2,4.87870898016574,-0.698942077414499,1.78950880494561,0.166238536632466,4.17976690275124,1.66714606371258
2021-09-03T13-12-00,G1,2,4.88905616301202,-0.758459621206947,1.78465011934654,0.165594912635422,4.13059654180507,1.65409387153812
2021-09-03T13-14-00,G1,2,4.88945315290716,-0.871411650534764,1.76758898436322,0.166378435450672,4.01804150237239,1.63550047772784
2021-09-03T13-16-00,G1,2,4.87845984484246,-0.826758450103475,1.79216854381841,0.166950736512435,4.05170139473898,1.64509396150997
2021-09-03T13-18-00,G1,2,4.87360451693792,-0.876453977138947,1.78215789888034,0.167974665677479,3.99715053979898,1.63930343634719
2021-09-03T13-20-00,G1,2,4.86826881960172,-0.743017071344869,1.79920435885082,0.167499215102996,4.12525174825685,1.66254642516635
2021-09-03T13-22-00,G1,2,4.87140692370589,-0.819592032859394,1.78961898320648,0.165570823768594,4.0518148908465,1.63821709701227
2021-09-03T13-24-00,G1,2,4.86631298705843,-0.796762948084028,1.78974819300685,0.166859214920112,4.0695500389744,1.64820608239544
2021-09-03T13-26-00,G1,2,4.87306686522937,-0.805277604425262,1.78235222585144,0.165115077642073,4.06778926080411,1.63913324037119
2021-09-03T13-28-00,G1,2,4.88501490377122,-0.840119365027523,1.76567876555822,0.165431961053753,4.04489553874369,1.6361389130175
2021-09-03T13-30-00,G1,2,4.88593107083681,-0.728432820562568,1.78253847840388,0.166256793237845,4.15749825027425,1.66278361624408
2021-09-03T13-32-00,G1,2,4.89288203195656,-0.896491508750727,1.80063173770261,0.165685911400987,3.99639052320583,1.6277076616461
2021-09-03T13-34-00,G1,2,4.89233551725139,-0.803996283657389,1.80312274191855,0.164634180198915,4.088339233594,1.64083874771337
2021-09-03T13-36-00,G1,2,4.88075634019948,-0.852439670502129,1.79512561922756,0.164388625852728,4.02831666969735,1.62760646320311
2021-09-03T13-38-00,G1,2,4.9141816418029,-0.780514105363833,1.78466699045818,0.165692517431112,4.13366753643907,1.65519609444338
2021-09-03T13-40-00,G1,2,4.89146934806556,-0.85781652685801,1.78495366396676,0.164472524127643,4.03365282120755,1.62909318487973
2021-09-03T13-42-00,G1,2,4.90666041043495,-0.854005523991101,1.77258373237176,0.166219333204347,4.05265488644385,1.64162764331051
2021-09-03T13-44-00,G1,2,4.9181021692316,-0.781526935595398,1.7927449481101,0.164249573822554,4.1365752336362,1.64856291584001
2021-09-03T13-46-00,G1,2,4.8886997056019,-0.852310635399109,1.78955840081912,0.163729615544084,4.03638907020279,1.62592589176098
2021-09-03T13-48-00,G1,2,4.90034456156095,-0.885484110294953,1.78568236972703,0.165187792373911,4.01486045126599,1.62891105212275
2021-09-03T13-50-00,G1,2,4.9076591199315,-0.820260428515488,1.79080361780347,0.163221390930173,4.08739869141601,1.63358669293407
2021-09-03T13-52-00,G1,2,4.91829989329144,-0.825569850795857,1.792534906919,0.162926333412431,4.09273004249559,1.63317767556127
2021-09-03T13-54-00,G1,2,4.89637685443341,-0.866787793430112,1.78714731375878,0.163275545463814,4.0295890610033,1.62229553951973
2021-09-03T13-56-00,G1,2,4.90597933502099,-0.929756504384475,1.79205843413597,0.162239515028174,3.97622283063651,1.60644214126817
2021-09-03T13-58-00,G1,2,4.90273208967061,-0.823403225498208,1.7822524918075,0.164176527262044,4.07932886417241,1.6367484091447
2021-09-03T14-00-00,G1,2,4.9149592219515,-0.834837931856553,1.81002641886002,0.163518918438894,4.08012129009494,1.63361885021346
2021-09-03T14-02-00,G1,2,4.90506775519977,-0.850087883519365,1.75969662937746,0.161623993126049,4.05497987168041,1.61911593996632
2021-09-03T14-04-00,G1,2,4.91665554598296,-0.857353001044788,1.79812436316554,0.161239657538021,4.05930254493817,1.61805879667774
2021-09-03T14-06-00,G1,2,4.91817377135591,-0.888216728165326,1.79055215513909,0.159437191844113,4.02995704319058,1.60317736785868
2021-09-03T14-08-00,G1,2,4.9118177729067,-0.944211539348941,1.78701434656753,0.162179362608499,3.96760623355776,1.60441805975405
2021-09-03T14-10-00,G1,2,4.91321893589022,-0.870872563475776,1.78579207206335,0.160647057131687,4.04234637241444,1.61170456014132
2021-09-03T14-12-00,G1,2,4.93079989185397,-0.828940201278425,1.78893763073122,0.162753023885647,4.10185969057555,1.63413705754335
2021-09-03T14-14-00,G1,2,4.93739440393239,-0.816676775503435,1.77706256048813,0.159796081076465,4.12071762842896,1.62312393106812
2021-09-03T14-16-00,G1,2,4.92676769546967,-0.875401930532569,1.79155638209116,0.160107895905818,4.0513657649371,1.61081263251651
2021-09-03T14-18-00,G1,2,4.93925411083225,-0.842835106715014,1.77917181805354,0.160095419770565,4.09641900411723,1.61976089967627
2021-09-03T14-20-00,G1,2,4.90215452442382,-0.83194744652877,1.80187272630847,0.159868733737617,4.07020707789505,1.61338508426709
2021-09-03T14-22-00,G1,2,4.94141649048418,-0.865711554886752,1.78973996643835,0.160287933615639,4.07570493559743,1.61658065519768
2021-09-03T14-24-00,G1,2,4.92365379937556,-0.929921382156469,1.78202515478917,0.159546797645984,3.99373241721909,1.59648047167374
2021-09-03T14-26-00,G1,2,4.93684500597372,-0.900668262956496,1.79973238753364,0.159391246797523,4.03617674301723,1.60419158259106
2021-09-03T14-28-00,G1,2,4.94097290293483,-0.818901105905855,1.78251245871793,0.15969654011129,4.12207179702897,1.62289705996224
2021-09-03T14-30-00,G1,2,4.93364910981788,-0.834474297187359,1.8146707518674,0.160208429895459,4.09917481263052,1.6208771120034
2021-09-03T14-32-00,G1,2,4.92457116147388,-0.848490722632107,1.78865297671594,0.160617870910438,4.07608043884177,1.61830544232054
2021-09-03T14-34-00,G1,2,4.93893880659376,-0.839367422724158,1.79111835306282,0.159085618635989,4.0995713838696,1.61534236995387
2021-09-03T14-36-00,G1,2,4.94848805240639,-0.842696397707727,1.78151103746323,0.159161832311394,4.10579165469867,1.6169674924967
2021-09-03T14-38-00,G1,2,4.94073142715461,-0.896082694422077,1.79925959153015,0.157072487907735,4.04464873273254,1.59429218608518
2021-09-03T14-40-00,G1,2,4.92774503916379,-0.939582705810245,1.80507769202036,0.157780811892843,3.98816233335354,1.58653652613492
2021-09-03T14-42-00,G1,2,4.94888143417419,-0.977232959719803,1.79662227689385,0.159084461884632,3.97164847445439,1.58975200431404
2021-09-03T14-44-00,G1,2,4.94842485807782,-0.879074942859989,1.80066684087339,0.159167205129634,4.06934991521783,1.60970600869174
2021-09-03T14-46-00,G1,2,4.95113451237089,-0.964270759417529,1.79538692833219,0.158622994694287,3.98686375295336,1.59048772406211
2021-09-03T14-48-00,G1,2,4.94285839307362,-0.954763025825897,1.79093422149121,0.158931623178047,3.98809536724773,1.59227718933978
2021-09-03T14-50-00,G1,2,4.93049966147959,-0.91383253575646,1.78210992725382,0.157283955823767,4.01666712572313,1.58975320426346
2021-09-03T14-52-00,G1,2,4.9519404080955,-0.922140262921391,1.7936262637715,0.158202885916579,4.02980014517411,1.59697445861772
2021-09-03T14-54-00,G1,2,4.96476267015022,-0.851649777728424,1.78156119503725,0.156589221227888,4.1131128924218,1.6055686846238
2021-09-03T14-56-00,G1,2,4.97032165079235,-0.94497496939458,1.79709207003479,0.155720579867752,4.02534668139777,1.58367223561831
2021-09-03T14-58-00,G1,2,4.96386543639691,-1.03813637218084,1.7855961876481,0.157864812053797,3.92572906421607,1.5744698731122
2021-09-03T15-00-00,G1,2,4.96150931919714,-0.852272696211814,1.79979951085852,0.158111934642987,4.10923662298532,1.612406997812
2021-09-03T15-02-00,G1,2,4.96547523598346,-0.968119170796659,1.80706612962785,0.154973910542148,3.9973560651868,1.5743407657481
2021-09-03T15-04-00,G1,2,4.94963278540666,-0.950557446562535,1.80576696104957,0.155980333569744,3.99907533884413,1.57971673561755
2021-09-03T15-06-00,G1,2,4.93876626491854,-0.967380231900627,1.80632959423966,0.157164609095454,3.97138603301791,1.58010025208085
2021-09-03T15-08-00,G1,2,4.96495067933535,-0.923171539872142,1.7912567169897,0.156152570617376,4.0417791394632,1.58911868097952
2021-09-03T15-10-00,G1,2,4.96346415137468,-0.952013595430116,1.79648253436079,0.154642627088092,4.01145055594456,1.57550324662937
2021-09-03T15-12-00,G1,2,4.97256976138191,-0.867303373210659,1.79674548394507,0.15529273451854,4.10526638817125,1.59751695022695
2021-09-03T15-14-00,G1,2,4.96925090314068,-0.965589024055221,1.78286757478809,0.155623885838857,4.00366187908546,1.57885180501138
2021-09-03T15-16-00,G1,2,4.97488858197736,-0.930099432958397,1.77687217286838,0.154524875857831,4.04478914901896,1.58158220909295
2021-09-03T15-18-00,G1,2,4.98451467270099,-0.918900974115746,1.76486400950832,0.156578942585947,4.06561369858525,1.59601745264678
2021-09-03T15-20-00,G1,2,4.98310819383757,-0.928438073619036,1.78833047435719,0.155527245640532,4.05467012021854,1.58857025224637
2021-09-03T15-22-00,G1,2,4.97582359353536,-0.999603939225132,1.78313442897225,0.1536645053567,3.97621965431023,1.56356645764554
2021-09-03T15-24-00,G1,2,4.97012090347044,-0.998311644326923,1.79495337321584,0.152715521915295,3.97180925914352,1.55793946140518
2021-09-03T15-26-00,G1,2,4.98137876204466,-0.958517736478163,1.78675757442267,0.155116155260836,4.02286102556649,1.58015298141748
2021-09-03T15-28-00,G1,2,4.97940869795164,-1.06842167362172,1.79471092612173,0.154463339449434,3.91098702432992,1.55451410211315
2021-09-03T15-30-00,G1,2,4.98379203518309,-0.973806399654311,1.79991735945657,0.154021019758631,4.00998563552878,1.57210222589891
2021-09-03T15-32-00,G1,2,4.99629297707689,-0.966099102653713,1.78232552244518,0.155439273265497,4.03019387442317,1.58323514121212
2021-09-03T15-34-00,G1,2,4.98242692233077,-0.961880066420914,1.80974383989633,0.155004613584235,4.02054685590985,1.57913243910315
2021-09-03T15-36-00,G1,2,4.99874523553485,-0.896369069566644,1.79192495609481,0.153250238422744,4.10237616596821,1.58672642530736
2021-09-03T15-38-00,G1,2,4.98367605844339,-0.905693392636641,1.79915679337355,0.152502040973027,4.07798266580675,1.57810673802649
2021-09-03T15-40-00,G1,2,4.98760687660198,-0.974107841310047,1.79930445490942,0.152222200836488,4.01349903529193,1.56381081124083
2021-09-03T15-42-00,G1,2,4.97828653757733,-0.822751990036841,1.79390978252005,0.154036538251298,4.15553454754049,1.60128960076459
2021-09-03T15-44-00,G1,2,4.98790610383962,-0.981277824131309,1.79467903446415,0.153248219278719,4.00662827970831,1.56756675233525
2021-09-03T15-46-00,G1,2,4.99899079273042,-0.924808774103476,1.78831794629607,0.151317452248436,4.07418201862695,1.57142366496757
2021-09-03T15-48-00,G1,2,5.0127358204214,-1.09136080830055,1.7815895951922,0.153567014854392,3.92137501212085,1.55211007669613
2021-09-03T15-50-00,G1,2,4.98949283281546,-1.04549923857652,1.79203411846185,0.15372240734332,3.94399359423894,1.55741075556439
2021-09-03T15-52-00,G1,2,4.97539253809949,-0.867859228633774,1.77794078312357,0.153599168154012,4.10753330946572,1.5895025026632
2021-09-03T15-54-00,G1,2,4.97351957590367,-0.942285099450977,1.79331827791762,0.151022564708153,4.03123447645269,1.5613597188313
2021-09-03T15-56-00,G1,2,4.99466897496149,-0.963550572775158,1.7905925888226,0.151785280549873,4.03111840218633,1.56515008318663
2021-09-03T15-58-00,G1,2,4.99273180825478,-0.904664851942051,1.78601529667602,0.151060841306972,4.08806695631273,1.57291759779741
2021-09-03T16-00-00,G1,2,5.00446958571531,-1.00307804431922,1.80118711487876,0.15103742434318,4.00139154139609,1.55546542999512
2021-09-03T16-02-00,G1,2,5.00128477717009,-1.00574363864824,1.8066682456109,0.149834564587087,3.99554113852185,1.5482810506398
2021-09-03T16-04-00,G1,2,4.99988958112907,-0.968293222962881,1.8149806524016,0.151499565297885,4.03159635816619,1.56381709812266
2021-09-03T16-06-00,G1,2,5.00108920536995,-0.890863592958891,1.77400545703078,0.151103893360002,4.11022561241106,1.57756458928222
2021-09-03T16-08-00,G1,2,5.00258504746185,-0.967687896712228,1.79479493559878,0.149565985296117,4.03489715074962,1.55480935663051
2021-09-03T16-10-00,G1,2,5.00230131832052,-0.907240838412604,1.8075879272288,0.1495301289628,4.09506047990792,1.56666274079558
2021-09-03T16-12-00,G1,2,5.02072459182969,-1.00867666091019,1.79534759023856,0.149537172330447,4.01204793091949,1.55009544783613
2021-09-03T16-14-00,G1,2,5.0124533577285,-0.996813889815378,1.80287826163065,0.149500748986258,4.01563946791313,1.55063163851392
2021-09-03T16-16-00,G1,2,5.01447811820534,-0.939137376624117,1.79034457344356,0.15113152448742,4.07534074158123,1.57072577075335
2021-09-03T16-18-00,G1,2,5.02055247184479,-0.954851394910854,1.79049624255518,0.150644579484295,4.06570107693394,1.56636311280827
2021-09-03T16-20-00,G1,2,5.00458855128897,-0.912583116034367,1.80089238347178,0.148509894481945,4.0920054352546,1.56095055946064
2021-09-03T16-22-00,G1,2,5.02598705311691,-0.973770930621003,1.78265604313872,0.149914105774495,4.05221612249591,1.56001375337166
2021-09-03T16-24-00,G1,2,5.0227397839757,-0.978174010258112,1.7944635703827,0.149427362424077,4.04456577371759,1.55604996686391
2021-09-03T16-26-00,G1,2,5.01494125830684,-1.02596757611146,1.79195204413049,0.148056530434086,3.98897368219537,1.53807738860951
2021-09-03T16-28-00,G1,2,5.00892425484734,-0.948102495848637,1.79922963567838,0.148354221458576,4.0608217589987,1.55393545909262
2021-09-03T16-30-00,G1,2,5.02348655520101,-0.986097475090443,1.79088682296233,0.145931728492088,4.03738908011056,1.53713645848255
2021-09-03T16-32-00,G1,2,5.02472071081002,-0.978479644348394,1.78719053232298,0.149043798629878,4.04624106646163,1.55446720644172
2021-09-03T16-34-00,G1,2,5.02656000845751,-1.07461944519869,1.79041089020934,0.147006194670965,3.95194056325882,1.52541908600659
2021-09-03T16-36-00,G1,2,5.04119230676131,-1.03220668007186,1.77470833914085,0.151289102014306,4.00898562668945,1.55824263540942
2021-09-03T16-38-00,G1,2,5.03236783012793,-1.0507201950943,1.80351731343587,0.14715910317368,3.98164763503363,1.53212504287513
2021-09-03T16-40-00,G1,2,5.04176663893856,-0.96795421523296,1.80280953269179,0.148709689445583,4.0738124237056,1.55831093196904
2021-09-03T16-42-00,G1,2,5.02684686466937,-1.01208217829426,1.8087151026786,0.146600695049687,4.01476468637512,1.53595641252346
2021-09-03T16-44-00,G1,2,5.02593067073356,-0.989221342367702,1.78709494201252,0.146817401801444,4.03670932836585,1.54142887468039
2021-09-03T16-46-00,G1,2,5.03668840306853,-0.99896785541969,1.79354178972844,0.145633841214911,4.03772054764884,1.53571331560432
2021-09-03T16-48-00,G1,2,5.03820059920774,-1.01486727357109,1.81376550779728,0.144730925100117,4.02333332563666,1.52832129062792
2021-09-03T16-50-00,G1,2,5.02907886903873,-0.93553371579745,1.79609862030644,0.146006379943549,4.09354515324128,1.548740930366
2021-09-03T16-52-00,G1,2,5.0378084303244,-0.988187388682343,1.80029294157072,0.146273506342316,4.04962104164205,1.54129174003999
2021-09-03T16-54-00,G1,2,5.0454954333908,-1.01391412587949,1.79823406826619,0.144777368168868,4.03158130751131,1.5302031023466
2021-09-03T16-56-00,G1,2,5.05405077888673,-0.992429987626457,1.79951592767197,0.146861685088656,4.06162079126027,1.54663258369533
2021-09-03T16-58-00,G1,2,5.02753201839925,-1.0852838136505,1.79373187134294,0.145997615025148,3.94224820474875,1.51843771607549
2021-09-03T17-00-00,G1,2,5.04666691318803,-1.05155535333859,1.79891706589169,0.143805444302437,3.99511155984944,1.51804953348207
2021-09-03T17-02-00,G1,2,5.05073290018539,-1.02054616045537,1.7697229758732,0.144931933761428,4.03018673973002,1.53069701675314
2021-09-03T17-04-00,G1,2,5.05197821501441,-1.05339777909594,1.80049720786455,0.145414114819845,3.99858043591847,1.52678666128292
